chr7	106090505	106112576	SYPL1-201	87	-	ENSG00000008282.8	ENST00000011473.6	protein_coding	106090505,106092949,106097690,106099158,106112140,106112479	106091939,106093137,106097897,106099282,106112211,106112576	106112527	106091805
chr17	50965644	51120865	SPAG9-202	7	-	ENSG00000008294.20	ENST00000357122.8	protein_coding	50965644,50970707,50974771,50977108,50979746,50982524,50984923,50985698,50987112,50989677,50990450,50993764,50995057,50995444,50996565,50998444,50999661,51001715,51005212,51006085,51007269,51014232,51020159,51021158,51041501,51047375,51056412,51079584,51120354	50966387,50970856,50974947,50977221,50979917,50982672,50984990,50985778,50987237,50989872,50990668,50993935,50995224,50995533,50996694,50998617,50999717,51001845,51005263,51006237,51007326,51014353,51020258,51021365,51041651,51047469,51056482,51079704,51120865	51120654	50966272
chr12	6310436	6328505	PLEKHG6-201	86	+	ENSG00000008323.15	ENST00000011684.11	protein_coding	6310436,6312159,6313629,6315005,6315554,6315869,6316255,6317303,6317547,6317857,6318301,6318745,6318993,6326428,6327254,6328136	6310515,6312364,6313784,6315169,6315649,6315919,6316404,6317413,6317696,6317994,6318420,6318877,6319108,6326573,6327946,6328505	6312227	6328143
chr3	42581840	42595114	SS18L2-202	52	+	ENSG00000008324.11	ENST00000447630.5	protein_coding	42581840,42590809,42591525,42594422	42581958,42590966,42591601,42595114	42590898	42594507
chr19	4343527	4360086	MPND-201	55	+	ENSG00000008382.15	ENST00000262966.12	protein_coding	4343527,4343708,4345745,4352897,4354045,4354324,4354949,4355097,4357253,4357515,4359163,4359916	4343600,4343994,4345981,4353029,4354129,4354420,4355021,4355173,4357421,4357585,4359255,4360086	4343594	4360000
chr12	16347142	16364409	MGST1-201	14	+	ENSG00000008394.12	ENST00000010404.6	protein_coding	16347142,16354231,16357605,16363795	16347184,16354378,16357699,16364409	16354253	16364039
chr19	12995838	13094649	NFIX-214	36	+	ENSG00000008441.16	ENST00000592199.5	protein_coding	12995838,13025021,13073047,13073422,13073906,13075535,13078613,13081680,13087989,13090299,13094635	12995864,13025552,13073109,13073496,13074026,13075671,13078735,13081855,13088136,13090390,13094649	12995838	13094647
chr8	133454848	133571940	ST3GAL1-201	4	-	ENSG00000008513.15	ENST00000399640.3	protein_coding	133454848,133461875,133463414,133464778,133465894,133475719,133476278,133544058,133545758,133571693	133459937,133461994,133463459,133464957,133466090,133476074,133476603,133544089,133545926,133571940	133476022	133459764
chr16	3065297	3069667	IL32-202	3	+	ENSG00000008517.16	ENST00000325568.9	protein_coding	3065297,3065784,3067377,3067554,3067984,3068180,3068990	3065494,3065826,3067415,3067613,3068010,3068239,3069667	3065812	3069353
chr16	2088710	2135898	PKD1-201	86	-	ENSG00000008710.19	ENST00000262304.8	protein_coding	2088710,2090285,2090674,2090884,2091423,2091781,2092047,2092480,2092954,2093544,2093811,2094092,2097148,2097319,2097728,2097868,2099644,2099861,2100166,2100396,2102061,2102381,2102814,2103266,2104498,2105322,2105865,2106091,2106398,2106805,2107883,2108252,2112340,2112788,2113161,2114170,2115378,2115992,2116529,2116833,2117489,2117791,2118676,2119114,2119307,2135475	2090194,2090590,2090808,2091174,2091597,2091906,2092188,2092592,2093093,2093738,2094013,2094210,2097241,2097503,2097780,2097984,2099770,2100071,2100309,2100566,2102256,2102633,2102970,2103895,2104642,2105474,2106024,2106304,2106677,2106948,2108032,2111871,2112473,2112963,2113292,2114925,2115625,2116118,2116644,2117053,2117672,2118462,2118845,2119185,2119378,2135898	2135687	2089727
chr8	22999579	23020199	RHOBTB2-201	69	+	ENSG00000008853.16	ENST00000251822.6	protein_coding	22999579,23004425,23005372,23005960,23006728,23007993,23010538,23014690,23015638,23017252	23000105,23004626,23005475,23006145,23007746,23008111,23010688,23014778,23015743,23020199	23004435	23017467
chr8	56072947	56074506	RPS20-201	17	-	ENSG00000008988.9	ENST00000009589.7	protein_coding	56072947,56073695,56074060,56074381	56073272,56073768,56074159,56074506	56074381	56073090
chr6	111299052	111483715	REV3L-201	96	-	ENSG00000009413.15	ENST00000358835.7	protein_coding	111299052,111307361,111309853,111311069,111313352,111315267,111322569,111329532,111331676,111333123,111335469,111343925,111349218,111351676,111357014,111358822,111363853,111365265,111367115,111372596,111377701,111379982,111381325,111387765,111388001,111389106,111390086,111392876,111405470,111411480,111416283,111482750,111483599	111300156,111307570,111310099,111311259,111313489,111315381,111322678,111329738,111331784,111333367,111335610,111344043,111349336,111351791,111357125,111359014,111363978,111365344,111368028,111376757,111377843,111380219,111381444,111387913,111388085,111389210,111390180,111392972,111405630,111411554,111416472,111483229,111483715	111482886	111300016
chrX	124375908	124963817	TENM1-202	98	-	ENSG00000009694.13	ENST00000422452.2	protein_coding	124375908,124382670,124383634,124385677,124392052,124405031,124406317,124420311,124422272,124453337,124481732,124487209,124497016,124503560,124520517,124523364,124529864,124546874,124561671,124563749,124565375,124641791,124645143,124646709,124651914,124653584,124671683,124705013,124736957,124894296,124895981,124963537	124381294,124382812,124384854,124386064,124392348,124405266,124406489,124420821,124422638,124453491,124481964,124487229,124497265,124503703,124520784,124523625,124529983,124547090,124561817,124563772,124565560,124641991,124645337,124646810,124652124,124653783,124671835,124705251,124737197,124894352,124896241,124963817	124963751	124380536
chr6	150368892	150405969	IYD-202	59	+	ENSG00000009765.14	ENST00000344419.7	protein_coding	150368892,150389352,150392345,150394099,150398055	150369209,150389543,150392504,150394255,150405969	150369032	150398235
chr1	27725979	27763122	FAM76A-204	66	+	ENSG00000009780.15	ENST00000373954.10	protein_coding	27725979,27727472,27732603,27734031,27744654,27749068,27755195,27759526,27760495	27726161,27727536,27732657,27734183,27744811,27749154,27755330,27759627,27763122	27726081	27760579
chr14	77274956	77320884	POMT2-201	76	-	ENSG00000009830.11	ENST00000261534.8	protein_coding	77274956,77278394,77278729,77279823,77280021,77280392,77283797,77284950,77285481,77286744,77288762,77291314,77296164,77298689,77299455,77301090,77302835,77304692,77306337,77311949,77320434	77277481,77278508,77278869,77279928,77280080,77280463,77283873,77285041,77285632,77286822,77288831,77291380,77296273,77298771,77299561,77301249,77302943,77304800,77306441,77312033,77320884	77320679	77277376
chr12	4590078	4615302	DYRK4-211	86	+	ENSG00000010219.13	ENST00000540757.6	protein_coding	4590078,4590330,4591160,4593002,4596149,4596589,4599028,4599707,4604914,4607327,4610155,4612543,4613512	4590105,4590440,4591298,4593165,4596285,4596729,4599166,4599788,4605086,4607387,4610284,4612718,4615302	4591181	4613751
chr17	32350132	32370451	ZNF207-201	31	+	ENSG00000010244.18	ENST00000321233.10	protein_coding	32350132,32351786,32358503,32360598,32360892,32362914,32365330,32366665,32367772,32369295,32369599	32350326,32351912,32358641,32360765,32360967,32362984,32365487,32366757,32368014,32369454,32370451	32350286	32369757
chr7	38178222	38230671	STARD3NL-201	100	+	ENSG00000010270.13	ENST00000009041.11	protein_coding	38178222,38207447,38214357,38215028,38217025,38217188,38219565,38228799,38229923	38178420,38207729,38214434,38215105,38217078,38217305,38219660,38228871,38230671	38207505	38228852
chr12	6199715	6238271	CD9-203	68	+	ENSG00000010278.13	ENST00000382518.6	protein_coding	6199715,6200422,6225426,6232632,6233412,6235229,6235476,6236192,6237763	6200072,6200565,6225534,6232729,6233486,6235327,6235565,6236275,6238271	6200500	6237826
chr12	6539528	6556071	IFFO1-201	6	-	ENSG00000010295.19	ENST00000336604.8	protein_coding	6539528,6541512,6548065,6548425,6548668,6549476,6549756,6550695,6550941,6555257	6540588,6541642,6548157,6548545,6548825,6549484,6549896,6550790,6551001,6556071	6556027	6540483
chr3	52455118	52493068	NISCH-207	95	+	ENSG00000010322.15	ENST00000479054.5	protein_coding	52455118,52455606,52457843,52458662,52470859,52471814,52472303,52473734,52476447,52477574,52478097,52478449,52479749,52480184,52484513,52485778,52487196,52489336,52490075,52490705,52491352,52491872	52455153,52455734,52457926,52458844,52470907,52471977,52472398,52473829,52476599,52477642,52478282,52478577,52479862,52480295,52484637,52485827,52488605,52489678,52490231,52490833,52491513,52493068	52455642	52492480
chr3	52495338	52524495	STAB1-201	19	+	ENSG00000010327.10	ENST00000321725.10	protein_coding	52495338,52501166,52501638,52502006,52502159,52502632,52502999,52503344,52503772,52504028,52504461,52504739,52505003,52505319,52505668,52505883,52506170,52506692,52507613,52507931,52508273,52509210,52509870,52510142,52510349,52511650,52512341,52512596,52512828,52513130,52513717,52513883,52514115,52514365,52514701,52514989,52515423,52516043,52516356,52516542,52516692,52516984,52517320,52517550,52517881,52518312,52518536,52518723,52519264,52519505,52519944,52520204,52520400,52520642,52520804,52521361,52521596,52521844,52522037,52522330,52522555,52522775,52523025,52523222,52523427,52523652,52523871,52524100,52524300	52495491,52501302,52501753,52502091,52502228,52502727,52503109,52503540,52503902,52504155,52504549,52504876,52505143,52505381,52505781,52505936,52506250,52506850,52507675,52508026,52508359,52509321,52510056,52510235,52510507,52511745,52512436,52512643,52512958,52513241,52513794,52513981,52514213,52514496,52514829,52515045,52515506,52516238,52516451,52516587,52516768,52517109,52517393,52517624,52518003,52518359,52518613,52518869,52519404,52519564,52520120,52520290,52520549,52520698,52521005,52521510,52521700,52521951,52522230,52522474,52522688,52522940,52523134,52523341,52523576,52523756,52524017,52524213,52524495	52495414	52524354
chr9	33795535	33799231	PRSS3-203	50	+	ENSG00000010438.16	ENST00000379405.3	protein_coding	33795535,33796643,33797829,33798486,33799028	33795613,33796802,33798082,33798622,33799231	33795574	33799178
chr16	3222325	3235456	ZNF200-204	3	-	ENSG00000010539.11	ENST00000414144.6	protein_coding	3222325,3232421,3232833,3233506,3234987	3224613,3232547,3232921,3233836,3235456	3233753	3223892
chr12	6904733	6914229	LRRC23-201	62	+	ENSG00000010626.14	ENST00000007969.12	protein_coding	6904733,6905585,6905845,6906409,6907315,6909890,6912730,6913891	6904903,6905759,6905954,6906662,6907445,6910026,6913027,6914229	6905634	6913001
chrX	101349450	101386195	BTK-201	92	-	ENSG00000010671.15	ENST00000308731.7	protein_coding	101349450,101353194,101353870,101354630,101356052,101356784,101357509,101358310,101358617,101359293,101360088,101360568,101362173,101362561,101369998,101371633,101374536,101375144,101386062	101349956,101353351,101353988,101354694,101356268,101356955,101357583,101358437,101358696,101359347,101360150,101360755,101362240,101362689,101370079,101371701,101374634,101375314,101386195	101375282	101349885
chr6	26087319	26098343	HFE-207	14	+	ENSG00000010704.18	ENST00000357618.9	protein_coding	26087319,26090841,26091314,26092685,26093119,26094186	26087516,26091104,26091589,26092960,26093232,26098343	26087441	26094224
chr1	41027202	41242116	SCMH1-207	63	-	ENSG00000010803.16	ENST00000372597.5	protein_coding	41027202,41028584,41037362,41046407,41048690,41070595,41075219,41113283,41116922,41142878,41159725,41160875,41161364,41186121,41242059	41028319,41028726,41037541,41046598,41048890,41070721,41075451,41113526,41117010,41143112,41159933,41160898,41161432,41186250,41242116	41159728	41028194
chr6	111660332	111873452	FYN-202	99	-	ENSG00000010810.17	ENST00000354650.7	protein_coding	111660332,111674499,111694375,111694628,111696277,111700104,111702885,111703999,111707922,111714347,111719805,111780566,111846589,111872968	111661947,111674630,111694528,111694704,111696456,111700268,111703034,111704102,111708020,111714443,111720062,111780635,111846629,111873452	111720049	111661739
chr6	142751478	142946365	HIVEP2-203	14	-	ENSG00000010818.9	ENST00000367604.6	protein_coding	142751478,142759772,142761464,142764799,142768382,142769552,142776147,142783521,142836935,142945944	142753931,142760667,142761565,142764974,142768536,142775125,142776191,142783615,142837047,142946365	142774736	142753107
chr1	171248499	171285978	FMO1-202	44	+	ENSG00000010932.16	ENST00000367750.7	protein_coding	171248499,171258082,171267543,171275346,171278729,171280786,171281978,171283144,171285202	171248614,171258219,171267731,171275508,171278871,171280985,171282333,171283216,171285978	171258088	171285542
chr1	23743155	23762059	ELOA-201	26	+	ENSG00000011007.12	ENST00000418390.6	protein_coding	23743155,23749021,23749842,23750845,23752407,23754100,23754363,23755843,23756274,23756953,23759512	23743578,23749077,23749948,23752030,23752518,23754255,23754460,23756023,23756385,23757125,23762059	23743426	23759571
chr17	51153590	51171744	NME1-NME2-202	62	+	ENSG00000011052.21	ENST00000393193.6	protein_coding	51153590,51155651,51159980,51161160,51166827,51168242,51169937,51171487	51153662,51155780,51160081,51161272,51166956,51168343,51170049,51171744	51155655	51171602
chr12	3077355	3286564	TSPAN9-206	75	+	ENSG00000011105.13	ENST00000537971.5	protein_coding	3077355,3201177,3278421,3278992,3280382,3281198,3281734,3283045	3077453,3201256,3278612,3279066,3280483,3281329,3281817,3286564	3201194	3283114
chr17	58205437	58219305	MKS1-202	19	-	ENSG00000011143.16	ENST00000393119.6	protein_coding	58205437,58206283,58206465,58207085,58207894,58208105,58208513,58210659,58210980,58212378,58212982,58213765,58214259,58214741,58216088,58216666,58218620,58219151	58206170,58206380,58206547,58207218,58208001,58208174,58208583,58210724,58211022,58212434,58213090,58213869,58214387,58214838,58216243,58216736,58218729,58219305	58219228	58206079
chr7	5622607	5781739	RNF216-202	52	-	ENSG00000011275.18	ENST00000389902.7	protein_coding	5622607,5624056,5641154,5652413,5711761,5712715,5715053,5716716,5721033,5725324,5729432,5730715,5739276,5740973,5752846,5761003,5781541	5623179,5624125,5641376,5652510,5711839,5712863,5715190,5716766,5721172,5725438,5729596,5730817,5739352,5741815,5752979,5761138,5781739	5761067	5622860
chr19	797425	812312	PTBP1-201	53	+	ENSG00000011304.19	ENST00000349038.8	protein_coding	797425,799413,803561,804036,804292,804532,804829,805013,806408,807869,808360,808546,810543,810694	797505,799443,803636,804208,804438,804702,804939,805187,806556,807902,808452,808762,810620,812312	797498	810824
chr19	38211703	38224250	DPF1-201	100	-	ENSG00000011332.19	ENST00000355526.8	protein_coding	38211703,38212280,38213644,38216140,38216353,38217460,38217798,38218573,38218931,38222357,38222548,38224114	38212133,38212361,38213756,38216259,38216403,38217591,38217876,38218662,38219058,38222464,38222708,38224250	38224221	38212063
chr11	61515313	61581148	SYT7-201	77	-	ENSG00000011347.9	ENST00000263846.8	protein_coding	61515313,61523075,61523827,61524363,61527915,61532989,61551384,61556104,61580790	61518731,61523274,61523941,61524532,61528185,61533124,61551463,61556207,61581148	61580818	61518627
chr11	17086572	17169741	PIK3C2A-201	16	-	ENSG00000011405.13	ENST00000265970.11	protein_coding	17086572,17091334,17091547,17091996,17092159,17094261,17097057,17099860,17101278,17102662,17105169,17110432,17112574,17114361,17117491,17118645,17119220,17119786,17122188,17122702,17129300,17131916,17134819,17135111,17136482,17145668,17145863,17147517,17148667,17150498,17155526,17168677	17089920,17091459,17091656,17092068,17092276,17094385,17097264,17099969,17101434,17102831,17105305,17110561,17112666,17114465,17117671,17118739,17119313,17119974,17122333,17122813,17129467,17132038,17135029,17135159,17136625,17145731,17145942,17147628,17148787,17150655,17155629,17169741	17169739	17089738
